gvkey,datadate,fyear,tic,conm,revt,state
065228,20191231,2019,UMPQ,UMPQUA HOLDINGS CORP,1470.9000,OR
065228,20191231,2019,UMPQ,UMPQUA HOLDINGS CORP,1470.9000,OR
065230,20191231,2019,TRCY,TRI CITY BANKSHARES CORP,69.5520,WI
065230,20191231,2019,TRCY,TRI CITY BANKSHARES CORP,69.5520,WI
065235,20191231,2019,DHIL,DIAMOND HILL INVESTMENT GRP,150.8190,OH
065235,20191231,2019,DHIL,DIAMOND HILL INVESTMENT GRP,181.3270,OH
065241,20191231,2019,WOWFF,WOW UNLIMITED MEDIA INC,103.8720,ON
065261,20191231,2019,WEDXF,WESTAIM CORP,19.2860,ON
065274,20200331,2019,BNGLF,BENGAL ENERGY LTD,9.6100,AB
065275,20191231,2019,BFAM,BRIGHT HORIZONS FAMILY SOLTN,2062.0170,AL
065280,20191231,2019,INIS,INTERNATIONAL ISOTOPES INC,8.9550,ID
065286,20200531,2019,AEHR,AEHR TEST SYSTEMS,22.2910,CA
065290,20191231,2019,SLG,SL GREEN REALTY CORP,1208.6010,NY
065290,20191231,2019,SLG,SL GREEN REALTY CORP,1385.8210,NY
065294,20191231,2019,GYSLF,ECO ORO MINERALS CORP,0.0000,BC
065298,20191231,2019,MEC1,MIDAMERICAN ENERGY CO,2925.0000,IA
065324,20191231,2019,SXRZF,URANIUM ONE INC,511.1640,ON
065343,20190831,2019,PSMT,PRICESMART INC,3223.9180,CA
065344,20191231,2019,VTSI,VIRTRA INC,18.7120,AZ
065365,20200331,2019,NICK,NICHOLAS FINANCIAL INC,62.0950,FL
065365,20200331,2019,NICK,NICHOLAS FINANCIAL INC,62.0950,FL
065366,20191231,2019,UGDIF,UNIGOLD INC,0.0000,ON
065374,20191231,2019,OMEX,ODYSSEY MARINE EXPLORATION,3.0730,FL
065376,20191231,2019,SIGA,SIGA TECHNOLOGIES INC,26.7420,NY
065399,20190930,2019,MTOR,MERITOR INC,4388.0000,MI
065406,20200331,2019,PETS,PETMED EXPRESS INC,284.1250,FL
065417,20191231,2019,YUM,YUM BRANDS INC,5597.0000,KY
065418,20190831,2019,MBAIF,CIBT EDUCATION GROUP INC,70.9970,BC
065421,20191231,2019,FARO,FARO TECHNOLOGIES INC,387.6050,FL
065430,20200131,2019,PLCE,CHILDRENS PLACE INC,1870.6670,NJ
065441,20191231,2019,MRETF,MARTINREA INTL INC,3863.6590,ON
065464,20191231,2019,AMEN,AMEN PROPERTIES INC,2.6870,TX
065467,20191231,2019,FCCY,1ST CONSTITUTION BANCORP,68.3270,NJ
065467,20191231,2019,FCCY,1ST CONSTITUTION BANCORP,68.3270,NJ
065548,20191231,2019,CAC,CAMDEN NATIONAL CORP,210.6310,ME
065548,20191231,2019,CAC,CAMDEN NATIONAL CORP,210.6310,ME
065552,20191231,2019,INVE,IDENTIV INC,83.7550,CA
065556,20191231,2019,NLY,ANNALY CAPITAL MANAGEMENT,3194.9960,NY
065556,20191231,2019,NLY,ANNALY CAPITAL MANAGEMENT,2020.7410,NY
065587,20191231,2019,NRC,NATIONAL RESEARCH CORP,127.9820,NE
065590,20191231,2019,SRI,STONERIDGE INC,830.1290,MI
065605,20191231,2019,RBA,RITCHIE BROS AUCTIONEERS INC,1318.6410,BC
065607,20190630,2019,OSIS,OSI SYSTEMS INC,1182.1150,CA
065609,20191231,2019,CHRW,C H ROBINSON WORLDWIDE INC,15309.5080,MN
065613,20200331,2019,SAPIF,SAPUTO INC,14943.5000,QC
065614,20191231,2019,SUUIF,SUPERIOR PLUS CORP,2852.9000,ON
065615,20191231,2019,CHH,CHOICE HOTELS INTL INC,1114.8200,MD
065632,20191231,2019,MGRUF,MORGUARD REAL ESTATE INVT TR,274.1180,ON
065640,20191231,2019,CSR,CENTRESPACE,187.8470,ND
065640,20191231,2019,CSR,CENTRESPACE,285.4710,ND
065671,20191231,2019,DRQ,DRIL-QUIP INC,414.8060,TX
065675,20191231,2019,OEG,ORBITAL ENERGY GROUP INC,23.4920,TX
065688,20191231,2019,SNNAF,SIENNA RESOURCES INC,0.0000,BC
065689,20191231,2019,MBWM,MERCANTILE BANK CORP,185.2930,MI
065689,20191231,2019,MBWM,MERCANTILE BANK CORP,185.2930,MI
065702,20191231,2019,CWST,CASELLA WASTE SYS INC  -CL A,743.2900,VT
065703,20191231,2019,INTI,INHIBITOR THERAPEUTICS INC,0.0000,FL
065710,20191231,2019,EPR,EPR PROPERTIES,653.7650,MO
065710,20191231,2019,EPR,EPR PROPERTIES,662.9140,MO
065717,20191231,2019,LTS,LADENBURG THALMANN FINL SERV,1469.3020,FL
065717,20191231,2019,LTS,LADENBURG THALMANN FINL SERV,1469.3020,FL
065718,20191231,2019,GPI,GROUP 1 AUTOMOTIVE INC,12043.8000,TX
065732,20191231,2019,CSU,CAPITAL SENIOR LIVING CORP,447.1000,TX
065737,20191231,2019,NOVC,NOVATION COS INC,63.4740,MO
065737,20191231,2019,NOVC,NOVATION COS INC,63.5130,MO
065744,20191231,2019,FTMNF,LUNDIN GOLD INC,0.0000,BC
065752,20191231,2019,ECMXF,UNIVERSAL COPPER LTD,0.0000,BC
065765,20191231,2019,CTIB,YUNHONG CTI LTD,40.5370,IL
065772,20191231,2019,MTD,METTLER-TOLEDO INTL INC,3008.6520,OH
065796,20191231,2019,MOFG,MIDWESTONE FINANCIAL GROUP,213.6870,IA
065796,20191231,2019,MOFG,MIDWESTONE FINANCIAL GROUP,213.6870,IA
065808,20191231,2019,BNAUF,BATTLE NORTH GOLD CORP,0.0000,ON
065815,20191231,2019,OLNCF,OMNI-LITE INDUSTRIES CANADA,12.0860,CA
065831,20191231,2019,SAH,SONIC AUTOMOTIVE INC  -CL A,10454.3430,NC
065850,20190630,2019,CTHR,CHARLES & COLVARD LTD,32.2440,NC
065867,20191231,2019,MCCRF,MCCOY GLOBAL INC,53.3920,AB
065872,20191231,2019,PGNX,PROGENICS PHARMACEUTICAL INC,34.9860,NY
065873,20200531,2019,AFMCF,AFRICAN METALS CORP,0.0000,ON
065884,20191231,2019,SBBX,SB ONE BANCORP,96.9880,NJ
065884,20191231,2019,SBBX,SB ONE BANCORP,96.9880,NJ
065886,20191231,2019,AMG,AFFILIATED MANAGERS GRP INC,2239.6000,FL
065886,20191231,2019,AMG,AFFILIATED MANAGERS GRP INC,1926.8000,FL
065896,20190930,2019,GEOS,GEOSPACE TECHNOLOGIES CORP,95.8090,TX
065899,20191231,2019,RNWK,REALNETWORKS INC,172.1130,WA
065905,20190930,2019,BASI,BIOANALYTICAL SYSTEMS INC,43.6160,IN
065918,20191231,2019,DPGYF,DELPHI ENERGY CORP,99.5070,AB
065921,20191231,2019,AUMN,GOLDEN MINERALS CO,7.7300,CO
065924,20191231,2019,CSBB,CSB BANCORP INC/OH,37.8890,OH
065924,20191231,2019,CSBB,CSB BANCORP INC/OH,37.8890,OH
065934,20191231,2019,BASCF,PEDRO RESOURCES LTD,0.0000,ON
065937,20191231,2019,NANX,NANOPHASE TECHNOLOGIES CORP,12.0090,IL
065944,20191231,2019,ASRT,ASSERTIO HOLDINGS INC,229.5040,IL
065955,20191231,2019,TOTZF,TOTAL ENERGY SERVICES INC,757.3980,AB
065958,20191231,2019,CFFI,C&F FINANCIAL CORP,127.0220,VA
065958,20191231,2019,CFFI,C&F FINANCIAL CORP,127.0220,VA
065986,20200229,2019,BB,BLACKBERRY LTD,1040.0000,ON
065991,20191231,2019,MHTX,MANHATTAN SCIENTIFICS INC,0.0970,NY
065996,20200430,2019,ICPBF,INSCAPE CORP,75.8180,ON
065998,20191231,2019,ROIUF,ROUTE1 INC,24.0090,ON
066016,20191231,2019,INGR,INGREDION INC,6209.0000,IL
066018,20191231,2019,HNLMF.1,HINTERLAND METALS INC -OLD,0.0000,ON
066032,20191231,2019,POWI,POWER INTEGRATIONS INC,420.6690,CA
066065,20191231,2019,URI,UNITED RENTALS INC,9351.0000,CT
066072,20200430,2019,NMTLF,NEW AGE METALS INC,0.0000,BC
066085,20191231,2019,AAIC,ARLINGTON ASSET INVESTMENT,126.0070,VA
066085,20191231,2019,AAIC,ARLINGTON ASSET INVESTMENT,126.0070,VA
066098,20191231,2019,VSBN,VSB BANCORP INC/NY,16.5690,NY
066098,20191231,2019,VSBN,VSB BANCORP INC/NY,16.5690,NY
066155,20191231,2019,NWFL,NORWOOD FINANCIAL CORP,54.0620,PA
066155,20191231,2019,NWFL,NORWOOD FINANCIAL CORP,54.0620,PA
066158,20191231,2019,OVLY,OAK VALLEY BANCORP,47.6490,CA
066158,20191231,2019,OVLY,OAK VALLEY BANCORP,47.6490,CA
066175,20191231,2019,BEGI,BLACKSTAR ENTERPRISE GROUP,0.0000,CO
066201,20191231,2019,KISB,KISH BANCORP INC,46.5990,PA
066201,20191231,2019,KISB,KISH BANCORP INC,46.5990,PA
066210,20191231,2019,LCNB,LCNB CORP,77.5420,OH
066210,20191231,2019,LCNB,LCNB CORP,77.5420,OH
066235,20191231,2019,HOPE,HOPE BANCORP INC,734.4690,CA
066235,20191231,2019,HOPE,HOPE BANCORP INC,734.4690,CA
066246,20191231,2019,NJMC,NEW JERSEY MINING CO,6.1200,ID
066261,20190930,2019,LIVE,LIVE VENTURES INC,193.2880,NV
066274,20191231,2019,PFHO,PACIFIC HEALTH CARE ORG INC,7.3310,CA
066285,20191231,2019,HFWA,HERITAGE FINANCIAL CORP,250.3120,WA
066285,20191231,2019,HFWA,HERITAGE FINANCIAL CORP,250.3120,WA
066286,20190930,2019,TSBK,TIMBERLAND BANCORP INC,69.0590,WA
066286,20190930,2019,TSBK,TIMBERLAND BANCORP INC,69.0590,WA
066288,20191231,2019,MPB,MID PENN BANCORP INC,107.9330,PA
066288,20191231,2019,MPB,MID PENN BANCORP INC,107.9330,PA
066290,20200229,2019,SCS,STEELCASE INC,3723.7000,MI
066301,20191231,2019,ACY,AEROCENTURY CORP,43.4300,CA
066313,20191231,2019,OPOF,OLD POINT FINANCIAL CORP,54.3180,VA
066313,20191231,2019,OPOF,OLD POINT FINANCIAL CORP,54.3180,VA
066318,20191231,2019,PSYTF,PASON SYSTEMS INC,295.6420,AB
066319,20191231,2019,IPPLF,INTER PIPELINE LTD,2535.3000,AB
066326,20200131,2019,DSGX,DESCARTES SYSTEMS GROUP INC,325.7910,ON
066336,20191231,2019,TSBA,TOUCHSTONE BANKSHARES INC,23.6430,VA
066336,20191231,2019,TSBA,TOUCHSTONE BANKSHARES INC,23.6430,VA
066354,20191231,2019,WPC,W P CAREY INC,1255.9950,NY
066355,20191231,2019,FXNC,FIRST NATIONAL CORP/VA,41.4490,VA
066355,20191231,2019,FXNC,FIRST NATIONAL CORP/VA,41.4490,VA
066366,20191231,2019,RMTI,ROCKWELL MEDICAL INC,61.3030,NJ
066368,20191231,2019,VRSN,VERISIGN INC,1231.6610,VA
066371,20190930,2019,IESC,IES HOLDINGS INC,1076.9960,TX
066374,20191231,2019,CORV,CORREVIO PHARMA CORP,32.6340,BC
066376,20191231,2019,DRETF,DREAM OFFICE REAL EST INV TR,285.8570,ON
066376,20191231,2019,DRETF,DREAM OFFICE REAL EST INV TR,299.7070,ON
066379,20191231,2019,PRDO,PERDOCEO EDUCATION CORP,627.7040,IL
066385,20190930,2019,EGTYF,EGUANA TECHNOLOGIES INC,3.4280,AB
066393,20190630,2019,MRCY,MERCURY SYSTEMS INC,654.7440,MA
066394,20191231,2019,PFIS,PEOPLES FINANCIAL SERVICES,108.5010,PA
066394,20191231,2019,PFIS,PEOPLES FINANCIAL SERVICES,108.5010,PA
066401,20191231,2019,WTSHF,WESTSHORE TERMS INVESTMNT CP,395.4220,BC
066401,20191231,2019,WTSHF,WESTSHORE TERMS INVESTMNT CP,396.4420,BC
066405,20191231,2019,GPL,GREAT PANTHER MINING LTD,198.6530,BC
066429,20190630,2019,ZTSTF,ZTEST ELECTRONICS INC,4.3990,ON
066431,20191231,2019,ATUSF,ALTIUS MINERALS CORP,45.2040,NF
066446,20191231,2019,PWR,QUANTA SERVICES INC,12160.9530,TX
066453,20191231,2019,COFS,CHOICEONE FINANCIAL SERVICES,41.6410,MI
066453,20191231,2019,COFS,CHOICEONE FINANCIAL SERVICES,41.6410,MI
066481,20190630,2019,MACQF,THEMAC RESOURCES GROUP LTD,0.0000,BC
066504,20191231,2019,CBAN,COLONY BANKCORP INC,75.2450,GA
066504,20191231,2019,CBAN,COLONY BANKCORP INC,75.2450,GA
066560,20200331,2019,WARGF,WARRIOR GOLD INC,0.0000,ON
066579,20191231,2019,QUTIF,QUESTOR TECHNOLOGY INC,30.1940,AB
066586,20191231,2019,CNXN,PC CONNECTION INC,2820.0340,NH
066588,20190930,2019,SRDX,SURMODICS INC,100.0770,MN
066591,20191231,2019,XEL5,PUBLIC SERVICE CO OF COLO,4237.2000,CO
066597,20191231,2019,FUSB,FIRST US BANCSHARES INC,48.9540,AL
066597,20191231,2019,FUSB,FIRST US BANCSHARES INC,48.9540,AL
066599,20191231,2019,WDR,WADDELL&REED FINL INC  -CL A,1089.2010,KS
066599,20191231,2019,WDR,WADDELL&REED FINL INC  -CL A,1089.2010,KS
066602,20191231,2019,CIX,COMPX INTERNATIONAL INC,124.2430,TX
066624,20191231,2019,UNS1,TUCSON ELECTRIC POWER CO,1418.3380,AZ
066632,20190831,2019,UBSBF,KURE TECHNOLOGIES INC,0.0000,ON
066654,20191231,2019,ANH,ANWORTH MTG ASSET CORP,163.4610,CA
066654,20191231,2019,ANH,ANWORTH MTG ASSET CORP,76.6430,CA
066665,20191231,2019,CAPC,CAPSTONE COS INC,12.4040,FL
066686,20191231,2019,OSPN,ONESPAN INC,254.5700,IL
066697,20191231,2019,INO,INOVIO PHARMACEUTICALS INC,4.1130,PA
066731,20191231,2019,FHI,FEDERATED HERMES INC,1326.8940,PA
066731,20191231,2019,FHI,FEDERATED HERMES INC,1349.2750,PA
066929,20191231,2019,TPB,TURNING POINT BRANDS INC,341.7370,KY
100873,20191231,2019,NLSN,NIELSEN HOLDINGS PLC,6498.0000,NY
104432,20191231,2019,NCLH,NORWEGIAN CRUISE LINE HLDGS,6462.3760,FL
105222,20191231,2019,FECCF,FRONTERA ENERGY CORP,1794.5550,ON
105239,20191231,2019,AETUF,ARC RESOURCES LTD,1046.4000,AB
105248,20191231,2019,ABCFF,ABACUS MINING & EXPL CORP,0.0000,BC
105276,20191231,2019,AMRZF,ARENA MINERALS INC,0.0000,ON
105333,20191231,2019,LMDCF,LINGO MEDIA CORP,1.9560,ON
105334,20191130,2019,BDRGF,JAEGER RESOURCES CORP,0.0000,AB
105364,20190731,2019,DTGI,DIGERATI TECHNOLOGIES INC,6.0400,TX
105365,20191231,2019,AMT,AMERICAN TOWER CORP,7580.3000,MA
105394,20191231,2019,PAYS,PAYSIGN INC,34.6670,NV
105413,20200531,2019,AHNMF,ARCHON MINERALS LTD,1.6670,BC
105429,20191231,2019,CYPYF,CYPRESS HILLS RESOURCE CORP,0.0000,AB
105435,20191231,2019,AOTVF,ASCOT RESOURCES LTD,0.0000,BC
105460,20191231,2019,AGCCF,GENSOURCE POTASH CORP,0.0000,ON
105475,20190831,2019,AVLNF,AVALON ADVANCED MATERIALS,0.0100,ON
105478,20191031,2019,MMTIF,MICROMEM TECHNOLOGIES INC,0.0000,ON
105517,20191231,2019,BADFF,BADGER DAYLIGHTING LTD,654.2820,AB
105538,20191231,2019,BSRR,SIERRA BANCORP/CA,134.4240,CA
105538,20191231,2019,BSRR,SIERRA BANCORP/CA,134.4240,CA
105572,20190930,2019,CMCXF,CMC METALS LTD,0.0000,BC
105576,20191231,2019,BEVFF,DIVERSIFIED ROYALTY CORP,30.4630,BC
105579,20191231,2019,NLVGF,NEW LOOK VISION GROUP INC,297.8650,QC
105590,20191231,2019,WEEEF,WESTERN ENERGY SERVICES CORP,196.4080,AB
105609,20190831,2019,BVTEF,ICONIC MINERALS LTD,0.0000,BC
105616,20191231,2019,BRBS,BLUE RIDGE BANKSHARES INC,49.6840,VA
105616,20191231,2019,BRBS,BLUE RIDGE BANKSHARES INC,49.6840,VA
105630,20200131,2019,PBMLF,PACIFIC BOOKER MINERALS INC,0.0000,BC
105632,20191231,2019,BRLXF,BORALEX INC,564.0000,QC
105634,20191031,2019,NNGVF,TESORO MINERALS CORP,0.0000,BC
105646,20191231,2019,CWVLF,CROWN POINT ENERGY INC,42.4380,AB
105651,20191231,2019,HNCKF,GIGA METALS CORP,0.0000,BC
105659,20191231,2019,JAMGF,JASPER MINING CORP,0.0000,AB
105661,20191231,2019,KL,KIRKLAND LAKE GOLD LTD,1379.9880,ON
105668,20191231,2019,JPOTF,JACKPOT DIGITAL INC,2.1780,BC
105670,20191231,2019,BRKL,BROOKLINE BANCORP INC,377.4190,MA
105670,20191231,2019,BRKL,BROOKLINE BANCORP INC,377.4190,MA
105673,20191231,2019,DRRSF,ARIANNE PHOSPHATE INC,0.0000,QC
105689,20191231,2019,ILISF,DIVERGENT ENERGY SERVICES,10.6070,AB
105691,20200430,2019,IMAHF,I-MINERALS INC,0.0000,BC
105712,20190731,2019,NWXPF,NEWPORT EXPLORATION LTD,9.7410,BC
105719,20191231,2019,BALMF,BALMORAL RESOURCES LTD,0.0000,BC
105728,20191231,2019,CWYUF,SMARTCENTRES REIT,824.7190,ON
105728,20191231,2019,CWYUF,SMARTCENTRES REIT,867.9920,ON
105786,20191231,2019,AOIFF,AFRICA OIL CORP,0.0000,BC
105797,20200131,2019,CPSJF,CERRO MINING CORP,0.0000,BC
105811,20200331,2019,HVBTF,HIVE BLOCKCHAIN TECHNLGS LTD,41.4170,BC
105830,20191231,2019,CRPOF,CEAPRO INC,12.8800,AB
105853,20200430,2019,GCRIF,ROGUE RESOURCES INC,0.0000,ON
105861,20191231,2019,WPM,WHEATON PRECIOUS METALS CORP,861.3320,BC
105873,20191231,2019,JGFCF,JAGUAR FINANCIAL CORP,0.0000,ON
105892,20200531,2019,MTA,METALLA RYLTY STRMNG LTD,3.6110,BC
105911,20191231,2019,CLKFF,CLARKE INC,82.0430,NS
105920,20191231,2019,0048A,CO-OPERATORS GEN INS CO,3542.0860,ON
105936,20191231,2019,COLM,COLUMBIA SPORTSWEAR CO,3057.9650,OR
105950,20191231,2019,AJXGF,AGJUNCTION INC,50.9040,AZ
105996,20191231,2019,XLEFF,XXL ENERGY CORP,3.1990,BC
105997,20200331,2019,DMIFF,DIAMCOR MINING INC,3.9640,BC
105999,20191231,2019,ED1,CONSOLIDATED EDISON CO OF NY,10821.0000,NY
106003,20191231,2019,LGORF,LARGO RESOURCES LTD,140.0120,ON
106016,20191031,2019,SUVRF,MODERN MEAT INC,0.0000,BC
106025,20191231,2019,SOHFF,TELSON MINING CORP,20.6010,BC
106062,20191231,2019,CDDRF,HEADWATER EXPLORATION INC,9.1030,AB
106071,20200331,2019,ASKDF,FIRST ENERGY METALS LIMITED,0.0000,BC
106083,20200331,2019,FSVEF,FIRESTONE VENTURES INC,0.0000,ON
106086,20190630,2019,VYGVF,VOYAGER DIGITAL LTD,0.1140,NY
106098,20191231,2019,CYDVF,CYPRESS DEVELOPMENT CORP,0.0000,BC
106100,20191231,2019,CYTH,CYCLO THERAPEUTICS INC,1.0070,FL
106107,20191231,2019,IFLXF,IMAFLEX INC,81.0710,QC
106112,20191231,2019,NGD,NEW GOLD INC,630.6000,ON
106126,20190930,2019,APDN,APPLIED DNA SCIENCES INC,5.3890,NY
106156,20191231,2019,PEYUF,PEYTO EXPLORATION & DEVELPMT,484.3020,AB
106179,20191231,2019,MRVFF,NUVO PHARMACEUTICALS INC,69.5460,ON
106203,20191231,2019,SA,SEABRIDGE GOLD INC,0.0000,ON
106210,20200331,2019,TAOIF,TAG OIL LTD,14.9750,BC
106225,20190930,2019,ECRTF,ATEX RESOURCES INC,0.0000,BC
106227,20191231,2019,EGPLF,EAGLE PLAINS RESOURCES LTD,4.9090,BC
106233,20191231,2019,LWLG,LIGHTWAVE LOGIC INC,0.0000,CO
106261,20200331,2019,ELTP,ELITE PHARMACEUTICALS INC,17.9950,NJ
106281,20191231,2019,ENDTF,CANOE EIT INCOME FUND,34.8040,AB
106336,20191231,2019,TSKFF,TALISKER RESOURCES LTD,0.0000,ON
106351,20191231,2019,EXN,EXCELLON RESOURCES INC,34.3310,ON
106353,20191231,2019,NBYCF,NIOBAY METALS INC,0.0000,QC
106363,20190831,2019,AZMTF,AZIMUT EXPLORATION INC,0.3970,QC
106373,20191231,2019,FMBM,F & M BANK CORP,48.1300,VA
106373,20191231,2019,FMBM,F & M BANK CORP,48.1300,VA
106404,20191231,2019,FBSS,FAUQUIER BANKSHARES INC,35.1440,VA
106404,20191231,2019,FBSS,FAUQUIER BANKSHARES INC,35.1440,VA
106454,20191231,2019,FRIRF,FIRST IDAHO RESOURCES INC,0.0000,BC
106457,20191031,2019,SSEBF,SILVER SPRUCE RESOURCES INC,0.0000,NS
106464,20191231,2019,FQVLF,FIRST QUANTUM MINERALS LTD,5275.0620,ON
106465,20191231,2019,FPOCF,FPX NICKEL CORP,0.0000,BC
106466,20191231,2019,TXT.UN,TOP 10 SPLIT TRUST,0.6870,ON
106475,20191231,2019,CBWTF,AUXLY CANNABIS GROUP INC,8.3520,ON
106486,20191231,2019,PLM,POLYMET MINING CORP,0.0000,ON
106505,20191231,2019,LGMFF,BRAND X LIFESTYLE CORP,0.0000,BC
106510,20191231,2019,FTMDF,FORTUNE MINERALS LTD,0.0000,ON
106517,20191231,2019,ALDVF,KIPLIN METALS INC,0.0000,BC
106527,20191231,2019,TRBMF,TORQ RESOURCES INC,0.0000,BC
106528,20191231,2019,FRHLF,FREEHOLD ROYALTIES LTD,140.8370,AB
106551,20190930,2019,USYNF,UNISYNC CORP,77.9930,BC
106561,20190930,2019,GWRRF,ENGOLD MINES LTD,0.0000,BC
106573,20191231,2019,EVGEF,EVERGREEN GAMING CORP,38.5620,WA
106574,20191231,2019,PAOS,AMERINAC HOLDING CORP,44.3890,OH
106589,20190731,2019,GNBT,GENEREX BIOTECHNOLOGY CORP,6.2040,FL
106603,20191130,2019,GGLXF,GGL RESOURCES CORP,0.0000,BC
106609,20191231,2019,GLMFF,GLACIER MEDIA INC,184.7900,BC
106610,20191231,2019,GILXF,GITENNES EXPLORATION INC,0.0000,BC
106616,20191130,2019,DJIFF,DAJIN LITHIUM CORP,0.0000,BC
106627,20191231,2019,GLKFF,RAISE PRODUCTION INC,1.1010,AB
106629,20190630,2019,MKVNF,DISTRICT METALS CORP,0.0000,BC
106660,20191130,2019,MTYFF,MTY FOOD GROUP INC,550.9420,QC
106680,20190930,2019,LSANF,LOS ANDES COPPER LTD,0.0000,BC
106686,20191231,2019,BAJFF,CAMROVA RESOURCES INC,0.0000,BC
106687,20191231,2019,BWMG,BROWNIE'S MARINE GROUP INC,2.9680,FL
106689,20190731,2019,CTXDF,CANTEX MINE DEVELOPMENT CORP,0.0000,BC
106701,20191031,2019,GPTRF,GRANDE PORTAGE RESOURCES LTD,0.0000,BC
106709,20191231,2019,GCGMF,GREAT CANADIAN GAMING CORP,1355.6000,ON
106789,20191231,2019,EKGGF,CARDIOCOMM SOLUTIONS INC,0.8750,ON
106803,20200531,2019,UNIGF,RED OAK MINING CORP,0.0000,BC
106808,20191231,2019,BIOYF,BIOSYENT INC,21.4240,ON
106837,20200531,2019,RCTFF,ROCHESTER RESOURCES LTD,7.9100,BC
106846,20190630,2019,HLFN,HOME LOAN FINANCIAL CORP,12.3080,OH
106846,20190630,2019,HLFN,HOME LOAN FINANCIAL CORP,12.3080,OH
106861,20200331,2019,LITOF,FRONTIER LITHIUM,0.0000,ON
106897,20191231,2019,ICLTF,GREENFIRST FOREST PRDCTS INC,0.0000,BC
106915,20191231,2019,IDYLF,IMAGING DYNAMICS CO LTD,0.6800,ON
106957,20200331,2019,AILQF,AIRIQ INC,5.0400,ON
106965,20190630,2019,SAMOF,SANGOMA TECHNOLOGIES CORP,109.6480,ON
106995,20191231,2019,PNMLF,JAYDEN RESOURCES INC,0.0000,BC
106996,20200331,2019,GRJVF,SURGE COPPER CORP,0.0000,BC
106998,20200430,2019,CVVUF,CANALASKA URANIUM LTD,0.0000,BC
107005,20191231,2019,FGOVF,FREEGOLD VENTURES LTD,0.0000,BC
107032,20191231,2019,THM,INTERNATIONAL TOWER HILL MIN,0.0000,BC
107038,20191231,2019,TLTFF,THERALASE TECHNOLOGIES INC,0.9640,ON
107048,20190630,2019,ZNCXF,ZINCX RESOURCES CORP,0.0000,BC
107130,20191231,2019,KIQ,KELSO TECHNOLOGIES INC,20.5510,BC
107134,20200229,2019,ESKYF,ESKAY MINING CORP,0.0000,ON
107148,20191231,2019,AHP.,ALLIED HOTEL PPTYS INC,0.0040,BC
107150,20190630,2019,NIOBF,NIOCORP DEVELOPMENTS LTD,0.0000,CO
107162,20191231,2019,AGGFF,AFRICAN GOLD GROUP INC,0.0000,ON
107213,20191231,2019,BRYFF,BRI-CHEM CORP,91.7260,AB
107217,20200229,2019,PLYFF,PLAYFAIR MINING LTD,0.0000,BC
107226,20191231,2019,ERL.,EARL RESOURCES LTD,0.0000,BC
107236,20191231,2019,RGDFF,REUNION GOLD CORP,0.0000,QC
107245,20191231,2019,EXK,ENDEAVOUR SILVER CORP,121.7240,BC
107258,20191231,2019,SMTS,SIERRA METALS INC,229.0380,ON
107260,20191231,2019,ROGFF,ROXGOLD INC,236.0330,ON
107272,20191231,2019,SNUYF,SERINUS ENERGY PLC,22.5050,AB
107298,20191231,2019,TCLVF,EASTCOAL INC,0.0000,BC
107325,20191231,2019,MCBC,MACATAWA BANK CORP,95.6700,MI
107325,20191231,2019,MCBC,MACATAWA BANK CORP,95.6700,MI
107326,20191231,2019,MCDMF,MACDONALD MINES EXPLORATION,0.0000,ON
107327,20191231,2019,MCKZF,MACKENZIE MASTER LP,1.1300,ON
107332,20190630,2019,CCJMF,MELIOR RESOURCES INC,5.5660,ON
107340,20191231,2019,MJGCF,MAJESTIC GOLD CORP,40.3730,BC
107350,20191231,2019,EMX,EMX ROYALTY CORP,1.4390,BC
107399,20190630,2019,ENAFF,ENABLENCE TECHNOLOGIES INC,1.8630,ON
107423,20191231,2019,MSVB,MID-SOUTHERN BANCORP INC,8.8030,IN
107423,20191231,2019,MSVB,MID-SOUTHERN BANCORP INC,8.8030,IN
107434,20191231,2019,MGHCF,MINCO CAPITAL CORP,2.5010,BC
107446,20190630,2019,NTWK,NETSOL TECHNOLOGIES INC,67.8190,CA
107447,20190831,2019,MRDDF,OUTCROP GOLD CORP,0.0000,BC
107476,20190630,2019,MLYCF,AMERICAN CUMO MINING CORP,0.0000,BC
107480,20191031,2019,EVRRF.,EVERTON RESOURCES INC,0.0000,QC
107487,20191231,2019,ZMWYF,ZOOMAWAY TRAVEL INC,0.0740,NV
107503,20191231,2019,TITUF,TITANIUM CORP INC,0.0000,AB
107551,20191130,2019,PNCKF,GALLEON GOLD CORP,0.1110,ON
107559,20191231,2019,CNNEF,CANACOL ENERGY LTD,313.9860,AB
107590,20200331,2019,NKRSF,NIKO RESOURCES LTD,0.0000,AB
107591,20200131,2019,SBWFF,CORNISH METALS INC,0.0000,BC
107592,20191231,2019,NIOCF,NIOCAN INC,0.0110,QC
107611,20191231,2019,COGDF,COMPASS GOLD CORP,0.0000,ON
107613,20191231,2019,SMDZF,STRATEGIC METALS LTD,0.0000,BC
107616,20191231,2019,NOSOF,NORONT RESOURCES LTD,0.0000,ON
107629,20191231,2019,NODB,NORTH DALLAS BANK & TRUST CO,44.5290,TX
107629,20191231,2019,NODB,NORTH DALLAS BANK & TRUST CO,44.5290,TX
107637,20191231,2019,NAK,NORTHERN DYNASTY MINERAL LTD,0.0000,BC
107643,20191231,2019,NWYF,NORTHWAY FINANCIAL INC,45.8670,NH
